seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13145,727695,13,45319199,76,Daniel Braut (Tromso) Substitution at 85',Daniel Braut Substitution,2,5100,85',5270,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,387436,Daniel Braut,2025-05-28 04:50:34
13145,727695,13,45319199,76,Daniel Braut (Tromso) Substitution at 85',Daniel Braut Substitution,2,5100,85',5270,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,293362,Vegard Østraat Erlien,2025-05-28 04:50:34
13145,727695,14,45319328,76,Mike Vestergård (Sarpsborg FK) Substitution at 91',Mike Vestergård Substitution,2,5400,90'+1',5002,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,400089,Mike Vestergård,2025-05-28 04:50:34
13145,727695,14,45319328,76,Mike Vestergård (Sarpsborg FK) Substitution at 91',Mike Vestergård Substitution,2,5400,90'+1',5002,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,287723,Aimar Sher,2025-05-28 04:50:34
13145,727696,1,45317482,94,Zlatko Tripic (Viking FK) Yellow Card at 12',Zlatko Tripic Yellow Card,1,720,12',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,164279,Zlatko Tripic,2025-05-28 04:50:34
13145,727696,2,45317970,76,Mustapha Ubandoma (Kristiansund BK) Substitution at 38',Mustapha Ubandoma Substitution,1,2280,38',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,351346,Mustapha Ubandoma,2025-05-28 04:50:34
13145,727696,2,45317970,76,Mustapha Ubandoma (Kristiansund BK) Substitution at 38',Mustapha Ubandoma Substitution,1,2280,38',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,295559,Alioune Ndour,2025-05-28 04:50:34
13145,727696,3,45318007,94,Jost Urbancic (Viking FK) Yellow Card at 41',Jost Urbancic Yellow Card,1,2460,41',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,276089,Jost Urbancic,2025-05-28 04:50:34
13145,727696,4,45318264,76,Vetle Auklend (Viking FK) Substitution at 45',Vetle Auklend Substitution,2,2700,45',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,377601,Vetle Auklend,2025-05-28 04:50:34
13145,727696,4,45318264,76,Vetle Auklend (Viking FK) Substitution at 45',Vetle Auklend Substitution,2,2700,45',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,276089,Jost Urbancic,2025-05-28 04:50:34
13145,727696,5,45318568,70,Edvin Austbø (Viking FK) Goal at 57',Edvin Austbø Goal,2,3420,57',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,341309,Edvin Austbø,2025-05-28 04:50:34
13145,727696,6,45318631,76,Herman Haugen (Viking FK) Substitution at 60',Herman Haugen Substitution,2,3600,60',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,303105,Herman Haugen,2025-05-28 04:50:34
13145,727696,7,45318632,76,Christian Cappis (Viking FK) Substitution at 60',Christian Cappis Substitution,2,3600,60',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,283864,Christian Cappis,2025-05-28 04:50:34
13145,727696,6,45318631,76,Herman Haugen (Viking FK) Substitution at 60',Herman Haugen Substitution,2,3600,60',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,272701,Anders Baertelsen,2025-05-28 04:50:34
13145,727696,7,45318632,76,Christian Cappis (Viking FK) Substitution at 60',Christian Cappis Substitution,2,3600,60',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,380299,Jakob Segadal Hansen,2025-05-28 04:50:34
13145,727696,8,45318976,76,Viljar Vevatne (Viking FK) Substitution at 75',Viljar Vevatne Substitution,2,4500,75',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,186071,Viljar Vevatne,2025-05-28 04:50:34
13145,727696,8,45318976,76,Viljar Vevatne (Viking FK) Substitution at 75',Viljar Vevatne Substitution,2,4500,75',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,341309,Edvin Austbø,2025-05-28 04:50:34
13145,727696,9,45319161,76,Franklin Nyenetue (Kristiansund BK) Substitution at 84',Franklin Nyenetue Substitution,2,5040,84',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,304570,Franklin Nyenetue,2025-05-28 04:50:34
13145,727696,10,45319191,76,Niklas Odegard (Kristiansund BK) Substitution at 84',Niklas Odegard Substitution,2,5040,84',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,325047,Niklas Odegard,2025-05-28 04:50:34
13145,727696,11,45319192,76,Kristoffer Askildsen (Viking FK) Substitution at 84',Kristoffer Askildsen Substitutio,2,5040,84',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,280963,Kristoffer Askildsen,2025-05-28 04:50:34
13145,727696,9,45319161,76,Franklin Nyenetue (Kristiansund BK) Substitution at 84',Franklin Nyenetue Substitution,2,5040,84',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,221168,Rezan Corlu,2025-05-28 04:50:34
13145,727696,10,45319191,76,Niklas Odegard (Kristiansund BK) Substitution at 84',Niklas Odegard Substitution,2,5040,84',6672,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,361817,David Tufekcic,2025-05-28 04:50:34
13145,727696,11,45319192,76,Kristoffer Askildsen (Viking FK) Substitution at 84',Kristoffer Askildsen Substitutio,2,5040,84',510,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,186248,Sander Svendsen,2025-05-28 04:50:34
13145,727697,1,45319563,94,Mads Sande (SK Brann) Yellow Card at 6',Mads Sande Yellow Card,1,360,6',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,303280,Mads Sande,2025-05-28 04:50:34
13145,727697,2,45319654,94,Aune Heggebo (SK Brann) Yellow Card at 25',Aune Heggebo Yellow Card,1,1500,25',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,272749,Aune Heggebo,2025-05-28 04:50:34
13145,727697,3,45319665,94,Troy Nyhammer (Haugesund) Yellow Card at 26',Troy Nyhammer Yellow Card,1,1560,26',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,354800,Troy Nyhammer,2025-05-28 04:50:34
13145,727697,4,45319725,76,Anders Bondhus (Haugesund) Substitution at 35',Anders Bondhus Substitution,1,2100,35',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,363197,Anders Bondhus,2025-05-28 04:50:34
13145,727697,4,45319725,76,Anders Bondhus (Haugesund) Substitution at 35',Anders Bondhus Substitution,1,2100,35',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,243517,Oscar Krusnell,2025-05-28 04:50:34
13145,727697,5,45319951,76,Mikkel Hope (Haugesund) Substitution at 55',Mikkel Hope Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,359501,Mikkel Hope,2025-05-28 04:50:34
13145,727697,6,45319955,76,Ismael Camara (Haugesund) Substitution at 55',Ismael Camara Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,400054,Ismael Camara,2025-05-28 04:50:34
13145,727697,7,45319956,76,Emil Schlichting (Haugesund) Substitution at 55',Emil Schlichting Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,366229,Emil Schlichting,2025-05-28 04:50:34
13145,727697,5,45319951,76,Mikkel Hope (Haugesund) Substitution at 55',Mikkel Hope Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,354800,Troy Nyhammer,2025-05-28 04:50:34
13145,727697,6,45319955,76,Ismael Camara (Haugesund) Substitution at 55',Ismael Camara Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,325422,Vegard Solheim,2025-05-28 04:50:34
13145,727697,7,45319956,76,Emil Schlichting (Haugesund) Substitution at 55',Emil Schlichting Substitution,2,3300,55',3327,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,338770,Sander Innvær,2025-05-28 04:50:34
13145,727697,8,45319961,70,Mads Sande (SK Brann) Goal at 60',Mads Sande Goal,2,3600,60',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,303280,Mads Sande,2025-05-28 04:50:34
13145,727697,9,45319981,76,Denzel De Roeve (SK Brann) Substitution at 67',Denzel De Roeve Substitution,2,4020,67',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,363067,Denzel De Roeve,2025-05-28 04:50:34
13145,727697,10,45319984,76,Mads Kristian Hansen (SK Brann) Substitution at 67',Mads Kristian Hansen Substitutio,2,4020,67',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,298069,Mads Kristian Hansen,2025-05-28 04:50:34
13145,727697,9,45319981,76,Denzel De Roeve (SK Brann) Substitution at 67',Denzel De Roeve Substitution,2,4020,67',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,285881,Thore Baardsen Pedersen,2025-05-28 04:50:34
13145,727697,10,45319984,76,Mads Kristian Hansen (SK Brann) Substitution at 67',Mads Kristian Hansen Substitutio,2,4020,67',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,303280,Mads Sande,2025-05-28 04:50:34
13145,727697,11,45320017,76,Ulrick Mathisen (SK Brann) Substitution at 80',Ulrick Mathisen Substitution,2,4800,80',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,274042,Ulrick Mathisen,2025-05-28 04:50:34
13145,727697,12,45320038,76,Rasmus Holten (SK Brann) Substitution at 80',Rasmus Holten Substitution,2,4800,80',620,0,0,1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,356399,Rasmus Holten,2025-05-28 04:50:34
