Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime,source_file,table_type,team_relation,processed_team_id,year,last_matchDateTime,teamRank,teamId,gamesPlayed,wins,ties,losses,points,gf,ga,gd,deductions,clean_sheet,form,next_opponent,next_homeAway,next_matchDateTime,timeStamp,seasonYear,midsizeName,teamName,athleteId,playerDisplayName,jersey,position,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance
,12654,,704455.0,,,,,,,,,,,,,2024-12-27 05:48:38,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,49.4,12.0,2.0,1.0,1.0,4.0,2.0,11.0,4.0,0.4,0.0,0.0,366.0,457.0,0.8,7.0,20.0,0.4,54.0,17.0,0.3,4.0,17.0,24.0,0.7,13.0,21.0,21.0
,12654,,704468.0,,,,,,,,,,,,,2025-01-03 05:45:41,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,52.8,13.0,1.0,0.0,1.0,2.0,2.0,10.0,1.0,0.1,0.0,0.0,508.0,587.0,0.9,2.0,11.0,0.2,53.0,27.0,0.5,4.0,16.0,26.0,0.6,8.0,10.0,10.0
,12654,,704475.0,,,,,,,,,,,,,2025-01-09 05:42:55,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,47.1,13.0,4.0,0.0,4.0,9.0,4.0,13.0,4.0,0.3,0.0,0.0,287.0,383.0,0.7,6.0,22.0,0.3,61.0,28.0,0.5,8.0,8.0,20.0,0.4,13.0,26.0,26.0
,12654,,704488.0,,,,,,,,,,,,,2025-01-17 05:55:41,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,59.5,7.0,1.0,0.0,2.0,5.0,5.0,23.0,9.0,0.4,0.0,0.0,504.0,594.0,0.8,3.0,13.0,0.2,42.0,14.0,0.3,12.0,10.0,17.0,0.6,12.0,22.0,22.0
,12654,,704497.0,,,,,,,,,,,,,2025-01-20 14:35:18,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,51.5,13.0,3.0,0.0,3.0,4.0,0.0,10.0,1.0,0.1,1.0,1.0,382.0,463.0,0.8,3.0,10.0,0.3,57.0,21.0,0.4,6.0,10.0,18.0,0.6,11.0,12.0,12.0
,12654,,704503.0,,,,,,,,,,,,,2025-01-28 15:08:56,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,49.1,9.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,0.3,0.0,0.0,412.0,491.0,0.8,1.0,7.0,0.1,53.0,21.0,0.4,1.0,9.0,18.0,0.5,7.0,22.0,22.0
,12654,,704516.0,,,,,,,,,,,,,2025-02-03 14:51:04,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,66.6,12.0,3.0,0.0,0.0,11.0,1.0,17.0,2.0,0.1,0.0,0.0,463.0,563.0,0.8,7.0,23.0,0.3,49.0,23.0,0.5,9.0,10.0,15.0,0.7,12.0,20.0,20.0
,12654,,704524.0,,,,,,,,,,,,,2025-02-17 05:53:03,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,44.3,9.0,2.0,0.0,7.0,5.0,6.0,16.0,6.0,0.4,0.0,0.0,344.0,412.0,0.8,8.0,24.0,0.3,51.0,29.0,0.6,4.0,20.0,32.0,0.6,11.0,24.0,24.0
,12654,,704530.0,,,,,,,,,,,,,2025-02-23 05:50:57,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,62.1,9.0,1.0,0.0,0.0,9.0,6.0,9.0,3.0,0.3,0.0,0.0,456.0,533.0,0.9,3.0,20.0,0.2,53.0,22.0,0.4,4.0,15.0,24.0,0.6,13.0,35.0,35.0
,12654,,704546.0,,,,,,,,,,,,,2025-02-28 05:53:14,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,44.6,9.0,4.0,1.0,0.0,5.0,1.0,10.0,6.0,0.6,0.0,0.0,298.0,364.0,0.8,5.0,18.0,0.3,52.0,20.0,0.4,3.0,10.0,18.0,0.6,4.0,24.0,24.0
,12654,,704555.0,,,,,,,,,,,,,2025-03-10 04:48:43,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,31.8,8.0,0.0,0.0,0.0,2.0,5.0,10.0,6.0,0.6,0.0,0.0,208.0,275.0,0.8,3.0,11.0,0.3,51.0,13.0,0.3,2.0,15.0,27.0,0.6,7.0,34.0,34.0
,12654,,704562.0,,,,,,,,,,,,,2025-03-18 04:53:56,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,46.2,6.0,0.0,0.0,2.0,4.0,3.0,18.0,5.0,0.3,0.0,0.0,359.0,461.0,0.8,3.0,12.0,0.3,54.0,31.0,0.6,5.0,12.0,20.0,0.6,9.0,31.0,31.0
,12654,,704569.0,,,,,,,,,,,,,2025-04-02 21:02:57,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,68.2,12.0,3.0,0.0,1.0,10.0,1.0,23.0,6.0,0.3,0.0,0.0,558.0,649.0,0.9,10.0,37.0,0.3,35.0,19.0,0.5,8.0,15.0,19.0,0.8,3.0,18.0,18.0
,12654,,704581.0,,,,,,,,,,,,,2025-04-07 11:18:42,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,41.3,13.0,3.0,0.0,1.0,5.0,6.0,13.0,2.0,0.2,0.0,0.0,322.0,381.0,0.8,4.0,18.0,0.2,44.0,18.0,0.4,6.0,16.0,32.0,0.5,15.0,18.0,18.0
,12654,,704590.0,,,,,,,,,,,,,2025-04-14 05:15:01,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,51.8,9.0,2.0,0.0,1.0,2.0,2.0,9.0,5.0,0.6,0.0,0.0,382.0,472.0,0.8,3.0,7.0,0.4,53.0,19.0,0.4,2.0,11.0,20.0,0.6,5.0,23.0,23.0
,12654,,704600.0,,,,,,,,,,,,,2025-04-21 02:18:28,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,59.6,11.0,2.0,0.0,2.0,9.0,1.0,12.0,2.0,0.2,0.0,0.0,494.0,557.0,0.9,2.0,28.0,0.1,42.0,27.0,0.6,4.0,19.0,30.0,0.6,7.0,14.0,14.0
,12654,,704609.0,,,,,,,,,,,,,2025-04-29 04:57:48,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,61.8,12.0,2.0,0.0,2.0,10.0,0.0,25.0,6.0,0.2,0.0,0.0,390.0,470.0,0.8,2.0,25.0,0.1,47.0,22.0,0.5,13.0,10.0,15.0,0.7,9.0,18.0,18.0
,12654,,704621.0,,,,,,,,,,,,,2025-05-05 05:00:05,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,53.2,10.0,2.0,0.0,0.0,4.0,3.0,14.0,5.0,0.4,0.0,0.0,391.0,477.0,0.8,3.0,10.0,0.3,51.0,13.0,0.3,7.0,12.0,17.0,0.7,4.0,34.0,34.0
,12654,,704633.0,,,,,,,,,,,,,2025-05-12 04:49:54,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,52.2,3.0,0.0,0.0,0.0,8.0,2.0,20.0,5.0,0.3,0.0,0.0,455.0,504.0,0.9,10.0,31.0,0.3,42.0,30.0,0.7,4.0,11.0,21.0,0.5,3.0,13.0,13.0
,12654,,704643.0,,,,,,,,,,,,,2025-05-18 04:51:43,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,53.4,14.0,6.0,0.0,2.0,2.0,2.0,4.0,1.0,0.3,0.0,0.0,381.0,471.0,0.8,1.0,9.0,0.1,76.0,38.0,0.5,0.0,13.0,23.0,0.6,4.0,13.0,13.0
,12654,,704658.0,,,,,,,,,,,,,2025-05-27 04:52:03,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,66.8,10.0,2.0,0.0,5.0,4.0,1.0,26.0,10.0,0.4,1.0,1.0,535.0,606.0,0.9,6.0,19.0,0.3,47.0,31.0,0.7,2.0,15.0,20.0,0.8,7.0,19.0,19.0
,12731,,720269.0,,,,,,,,,,,,,2024-10-14 06:59:34,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,65.3,16.0,0.0,0.0,2.0,3.0,0.0,26.0,13.0,0.5,1.0,1.0,562.0,636.0,0.9,1.0,7.0,0.1,48.0,28.0,0.6,9.0,9.0,15.0,0.6,14.0,5.0,5.0
,12892,,720483.0,,,,,,,,,,,,,2025-01-24 05:41:43,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,67.1,10.0,0.0,0.0,1.0,7.0,6.0,16.0,6.0,0.4,0.0,0.0,525.0,601.0,0.9,6.0,21.0,0.3,40.0,24.0,0.6,4.0,4.0,8.0,0.5,9.0,14.0,14.0
,12892,,720496.0,,,,,,,,,,,,,2025-01-31 14:48:48,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,69.5,10.0,1.0,0.0,2.0,6.0,3.0,21.0,7.0,0.3,0.0,0.0,588.0,664.0,0.9,3.0,14.0,0.2,43.0,18.0,0.4,3.0,13.0,19.0,0.7,2.0,12.0,12.0
,12892,,720513.0,,,,,,,,,,,,,2024-10-14 06:59:34,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,5.0,1.0,0.0,2.0,10.0,2.0,19.0,5.0,0.3,0.0,0.0,464.0,539.0,0.9,8.0,22.0,0.4,37.0,22.0,0.6,8.0,10.0,16.0,0.6,10.0,16.0,16.0
,12892,,720539.0,,,,,,,,,,,,,2024-10-14 06:59:34,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,53.3,7.0,0.0,1.0,1.0,10.0,5.0,29.0,8.0,0.3,0.0,0.0,435.0,487.0,0.9,6.0,23.0,0.3,38.0,24.0,0.6,11.0,11.0,17.0,0.6,6.0,23.0,23.0
,12892,,720561.0,,,,,,,,,,,,,2024-10-25 05:15:37,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,48.3,14.0,1.0,0.0,1.0,3.0,3.0,12.0,5.0,0.4,0.0,0.0,387.0,459.0,0.8,2.0,9.0,0.2,53.0,24.0,0.5,3.0,12.0,18.0,0.7,5.0,25.0,25.0
,12892,,720575.0,,,,,,,,,,,,,2024-11-09 06:15:35,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,52.4,10.0,2.0,0.0,1.0,9.0,4.0,16.0,4.0,0.3,0.0,0.0,434.0,519.0,0.8,5.0,14.0,0.4,53.0,32.0,0.6,7.0,11.0,21.0,0.5,12.0,12.0,12.0
,12892,,720590.0,,,,,,,,,,,,,2024-11-30 06:02:45,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,72.4,7.0,2.0,0.0,0.0,2.0,2.0,20.0,6.0,0.3,0.0,0.0,723.0,787.0,0.9,2.0,15.0,0.1,47.0,33.0,0.7,6.0,13.0,21.0,0.6,9.0,9.0,9.0
,12892,,720607.0,,,,,,,,,,,,,2024-12-13 05:54:14,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,68.4,11.0,3.0,0.0,1.0,5.0,1.0,17.0,8.0,0.5,0.0,0.0,558.0,674.0,0.8,4.0,13.0,0.3,49.0,22.0,0.4,3.0,13.0,19.0,0.7,8.0,23.0,23.0
,12730,,721581.0,,,,,,,,,,,,,2024-10-31 05:20:32,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,56.4,8.0,0.0,0.0,3.0,5.0,5.0,23.0,9.0,0.4,0.0,0.0,488.0,560.0,0.9,4.0,11.0,0.4,49.0,28.0,0.6,6.0,6.0,16.0,0.4,12.0,15.0,15.0
,12729,,722972.0,,,,,,,,,,,,,2024-12-20 06:07:06,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,53.9,12.0,3.0,0.0,5.0,8.0,2.0,20.0,5.0,0.3,0.0,0.0,400.0,481.0,0.8,2.0,19.0,0.1,60.0,29.0,0.5,6.0,10.0,22.0,0.5,10.0,13.0,13.0
,12986,,724015.0,,,,,,,,,,,,,2025-01-13 05:34:22,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,29.7,25.0,4.0,1.0,4.0,2.0,6.0,7.0,4.0,0.6,0.0,0.0,203.0,291.0,0.7,1.0,5.0,0.2,75.0,23.0,0.3,2.0,11.0,20.0,0.6,6.0,50.0,50.0
,12985,,730040.0,,,,,,,,,,,,,2025-02-10 05:47:23,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,55.6,10.0,1.0,0.0,1.0,6.0,2.0,13.0,4.0,0.3,0.0,0.0,486.0,578.0,0.8,1.0,14.0,0.1,46.0,22.0,0.5,4.0,17.0,27.0,0.6,13.0,13.0,13.0
,12984,,732567.0,,,,,,,,,,,,,2025-03-04 05:51:04,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,40.7,10.0,1.0,0.0,1.0,5.0,4.0,20.0,9.0,0.5,0.0,0.0,347.0,452.0,0.8,7.0,27.0,0.3,68.0,28.0,0.4,1.0,17.0,22.0,0.8,7.0,47.0,47.0
,12890,,733625.0,,,,,,,,,,,,,2025-03-07 05:44:38,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,45.1,13.0,1.0,0.0,2.0,2.0,2.0,13.0,5.0,0.4,0.0,0.0,291.0,373.0,0.8,1.0,8.0,0.1,57.0,25.0,0.4,2.0,13.0,17.0,0.8,5.0,20.0,20.0
,12890,,733635.0,,,,,,,,,,,,,2025-03-14 04:53:04,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,59.9,6.0,2.0,0.0,1.0,6.0,2.0,25.0,10.0,0.4,2.0,2.0,397.0,475.0,0.8,4.0,21.0,0.2,53.0,25.0,0.5,5.0,10.0,18.0,0.6,9.0,21.0,21.0
,12888,,733646.0,,,,,,,,,,,,,2025-05-03 04:52:20,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,72.6,7.0,3.0,0.0,4.0,5.0,2.0,14.0,7.0,0.5,1.0,1.0,563.0,631.0,0.9,8.0,18.0,0.4,46.0,28.0,0.6,2.0,12.0,18.0,0.7,7.0,22.0,22.0
,12888,,733648.0,,,,,,,,,,,,,2025-05-10 04:55:27,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,51.3,10.0,3.0,0.0,2.0,0.0,0.0,11.0,5.0,0.5,0.0,0.0,354.0,453.0,0.8,3.0,5.0,0.6,53.0,19.0,0.4,4.0,17.0,24.0,0.7,8.0,35.0,35.0
,12887,,733649.0,,,,,,,,,,,,,2025-05-23 04:55:04,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,73.3,10.0,4.0,0.0,2.0,5.0,0.0,16.0,6.0,0.4,0.0,0.0,433.0,514.0,0.8,6.0,30.0,0.2,49.0,23.0,0.5,4.0,11.0,19.0,0.6,9.0,27.0,27.0
,12889,,734499.0,,,,,,,,,,,,,2025-04-12 05:08:29,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12889,,734500.0,,,,,,,,,,,,,2025-04-12 05:08:29,teamstats.csv,teams,teamId,360,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,1.0,45.7,14.0,4.0,0.0,0.0,8.0,3.0,13.0,5.0,0.4,0.0,0.0,377.0,428.0,0.9,7.0,21.0,0.3,32.0,18.0,0.6,4.0,8.0,12.0,0.7,5.0,11.0,11.0
2.0,12654,700.0,704280.0,2024-08-17 11:30:00,257.0,30014.0,373.0,364.0,False,True,0.0,2.0,0.0,0.0,28.0,2024-08-18 04:18:18,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,12654,700.0,704308.0,2024-08-31 14:00:00,257.0,29517.0,373.0,370.0,False,False,1.0,1.0,0.0,0.0,28.0,2024-09-01 04:21:59,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,12654,700.0,704334.0,2024-09-29 13:00:00,257.0,29943.0,373.0,362.0,False,False,2.0,2.0,0.0,0.0,28.0,2024-09-30 04:22:31,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,12654,700.0,704355.0,2024-10-19 14:15:00,257.0,29862.0,373.0,368.0,False,True,0.0,2.0,0.0,0.0,28.0,2024-10-20 10:23:54,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,12654,700.0,704375.0,2024-11-02 15:00:00,257.0,29874.0,373.0,375.0,False,False,1.0,1.0,0.0,0.0,28.0,2024-11-02 20:52:23,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0,12654,700.0,704389.0,2024-11-24 16:30:00,257.0,30017.0,373.0,360.0,False,False,1.0,1.0,0.0,0.0,28.0,2024-11-25 15:36:34,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0,12654,700.0,704412.0,2024-12-03 19:30:00,257.0,29533.0,373.0,384.0,False,True,0.0,1.0,0.0,0.0,28.0,2024-12-04 05:26:40,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,12654,700.0,704427.0,2024-12-08 14:00:00,257.0,29180.0,373.0,349.0,False,True,1.0,2.0,0.0,0.0,28.0,2024-12-09 12:34:25,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0,12654,700.0,704442.0,2024-12-21 15:00:00,257.0,29774.0,373.0,361.0,False,True,0.0,4.0,0.0,0.0,28.0,2024-12-22 05:25:16,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0,12654,700.0,704461.0,2024-12-30 19:45:00,257.0,29968.0,373.0,363.0,True,False,2.0,0.0,0.0,0.0,28.0,2024-12-31 05:18:38,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0,12654,700.0,704480.0,2025-01-16 19:30:00,257.0,29403.0,373.0,331.0,False,True,0.0,2.0,0.0,0.0,28.0,2025-01-17 05:15:48,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,12654,700.0,704490.0,2025-01-19 16:30:00,257.0,29841.0,373.0,382.0,False,True,0.0,6.0,0.0,0.0,28.0,2025-01-20 14:17:30,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0,12654,700.0,704510.0,2025-02-01 15:00:00,257.0,29902.0,373.0,376.0,False,True,1.0,2.0,0.0,0.0,28.0,2025-02-02 14:29:30,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0,12654,700.0,704532.0,2025-02-22 15:00:00,257.0,30003.0,373.0,367.0,False,True,1.0,4.0,0.0,0.0,28.0,2025-02-23 05:26:05,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,12654,700.0,704568.0,2025-03-15 15:00:00,257.0,29878.0,373.0,393.0,False,True,2.0,4.0,0.0,0.0,28.0,2025-03-16 04:26:50,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0,12654,700.0,704585.0,2025-04-05 14:00:00,257.0,29549.0,373.0,380.0,False,True,1.0,2.0,0.0,0.0,28.0,2025-04-06 04:21:32,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0,12654,700.0,704602.0,2025-04-20 13:00:00,257.0,29549.0,373.0,359.0,False,True,0.0,4.0,0.0,0.0,28.0,2025-04-21 02:07:00,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0,12654,700.0,704631.0,2025-05-10 14:00:00,257.0,29511.0,373.0,337.0,False,True,0.0,1.0,0.0,0.0,28.0,2025-05-12 04:22:29,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,12654,700.0,704651.0,2025-05-25 15:00:00,257.0,29771.0,373.0,371.0,False,True,1.0,3.0,0.0,0.0,28.0,2025-05-26 04:26:29,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,12986,3918.0,723992.0,2025-01-12 15:00:00,257.0,27678.0,373.0,308.0,True,False,3.0,0.0,0.0,0.0,28.0,2025-01-13 05:15:36,fixtures.csv,fixtures,homeTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,12654,700.0,704295.0,2024-08-24 14:00:00,4036.0,53147.0,382.0,373.0,True,False,4.0,1.0,0.0,0.0,28.0,2024-09-07 04:07:42,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,12654,700.0,704311.0,2024-09-14 14:00:00,4440.0,41573.0,331.0,373.0,False,False,0.0,0.0,0.0,0.0,28.0,2024-09-15 04:17:45,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,12654,700.0,704326.0,2024-09-21 14:00:00,4850.0,31117.0,376.0,373.0,False,False,1.0,1.0,0.0,0.0,28.0,2024-09-23 04:18:32,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,12654,700.0,704344.0,2024-10-05 14:00:00,6660.0,62467.0,371.0,373.0,True,False,4.0,1.0,0.0,0.0,28.0,2024-10-08 04:18:01,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,12654,700.0,704364.0,2024-10-26 14:00:00,8480.0,17109.0,337.0,373.0,True,False,4.0,3.0,0.0,0.0,28.0,2024-10-27 04:36:20,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,12654,700.0,704383.0,2024-11-10 14:00:00,7827.0,61505.0,367.0,373.0,False,True,1.0,2.0,0.0,0.0,28.0,2024-11-10 16:23:04,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,12654,700.0,704399.0,2024-11-30 15:00:00,131.0,30237.0,393.0,373.0,True,False,1.0,0.0,0.0,0.0,28.0,2024-12-04 05:23:02,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,12654,700.0,704433.0,2024-12-14 15:00:00,136.0,30866.0,380.0,373.0,False,True,1.0,2.0,0.0,0.0,28.0,2024-12-16 05:24:26,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,12654,700.0,704457.0,2024-12-27 20:15:00,2267.0,60271.0,359.0,373.0,True,False,1.0,0.0,0.0,0.0,28.0,2024-12-31 05:17:29,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0,12654,700.0,704471.0,2025-01-05 14:00:00,279.0,27042.0,370.0,373.0,False,False,2.0,2.0,0.0,0.0,28.0,2025-01-06 05:18:27,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,12654,700.0,704508.0,2025-01-25 15:00:00,192.0,60420.0,364.0,373.0,True,False,4.0,1.0,0.0,0.0,28.0,2025-01-26 05:17:23,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0,12654,700.0,704527.0,2025-02-15 15:00:00,307.0,42510.0,362.0,373.0,False,False,1.0,1.0,0.0,0.0,28.0,2025-02-16 05:25:33,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0,12654,700.0,704546.0,2025-02-26 19:30:00,250.0,73827.0,360.0,373.0,True,False,3.0,2.0,0.0,0.0,28.0,2025-02-28 05:26:09,fixtures.csv,fixtures,awayTeamId,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
