seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,3327,354800,5,2,3,4,1,0,0,0,0,0,4,0,0,0,7,2025-06-03 04:45:58
13145,2025,NOR.1,3039,355253,8,0,12,9,4,0,0,0,0,2,5,1,0,0,5,2025-06-03 04:45:58
13145,2025,NOR.1,620,356390,4,4,1,0,0,0,0,1,0,0,3,0,0,0,1,2025-06-03 04:46:00
13145,2025,NOR.1,620,356399,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,2791,356980,3,2,0,2,0,0,0,0,0,0,1,0,0,0,2,2025-06-03 04:46:02
13145,2025,NOR.1,5002,356987,8,6,8,1,1,0,0,0,0,3,4,0,0,0,6,2025-06-03 04:46:01
13145,2025,NOR.1,3327,356988,5,0,8,5,1,0,0,0,0,0,1,0,0,0,7,2025-06-03 04:45:58
13145,2025,NOR.1,3279,357025,9,0,4,4,1,0,0,1,0,0,4,0,0,0,15,2025-06-03 04:46:00
13145,2025,NOR.1,2791,357210,9,1,18,12,3,0,0,0,0,4,8,1,0,0,13,2025-06-03 04:46:02
13145,2025,NOR.1,2791,357348,8,2,3,6,1,0,0,0,0,0,4,0,0,0,9,2025-06-03 04:46:02
13145,2025,NOR.1,22165,357938,6,1,4,5,0,0,0,0,0,0,2,0,0,0,6,2025-06-03 04:45:59
13145,2025,NOR.1,2791,358083,4,4,0,3,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:46:02
13145,2025,NOR.1,5270,358392,7,6,2,0,1,0,0,0,0,0,1,0,0,0,5,2025-06-03 04:46:02
13145,2025,NOR.1,3327,358514,10,0,5,7,2,0,1,0,0,3,4,0,0,0,26,2025-06-03 04:45:58
13145,2025,NOR.1,21380,358920,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,9811,359186,9,1,7,7,1,0,0,0,0,1,3,1,0,0,13,2025-06-03 04:46:01
13145,2025,NOR.1,9811,359187,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:01
13145,2025,NOR.1,5270,359500,8,3,3,2,2,0,0,1,0,5,13,1,0,0,6,2025-06-03 04:46:02
13145,2025,NOR.1,3327,359501,3,2,1,3,0,0,0,0,0,1,4,0,0,0,8,2025-06-03 04:45:58
13145,2025,NOR.1,438,359502,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:46:00
13145,2025,NOR.1,2791,359797,4,2,1,6,1,0,0,0,0,4,11,1,0,0,2,2025-06-03 04:46:02
13145,2025,NOR.1,3327,360169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,438,361733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,3279,361746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,3327,361813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,6672,361817,11,0,11,16,2,0,0,0,0,5,13,3,0,0,18,2025-06-03 04:45:59
13145,2025,NOR.1,620,361818,11,0,9,12,3,0,0,1,0,2,4,0,0,0,17,2025-06-03 04:46:00
13145,2025,NOR.1,6672,361822,11,4,13,11,1,0,0,1,0,8,17,3,0,0,12,2025-06-03 04:45:59
13145,2025,NOR.1,21380,361826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-05 04:54:59
13145,2025,NOR.1,2715,362269,5,5,3,0,1,0,0,0,0,1,3,0,0,0,2,2025-06-03 04:45:59
13145,2025,NOR.1,5002,362285,9,0,0,1,0,0,0,0,0,0,0,0,0,27,9,2025-06-03 04:46:01
13145,2025,NOR.1,3279,362832,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,620,363067,9,7,3,3,2,0,0,0,0,0,0,0,0,0,5,2025-06-03 04:46:00
