seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13214,2025,ECU.1,1011,228481,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:47:33
13214,2025,ECU.1,882,228482,2,0,0,3,0,0,0,0,0,0,0,0,0,8,2,2025-06-03 04:47:34
13214,2025,ECU.1,2668,228483,13,6,11,7,2,0,0,2,0,6,18,2,0,0,7,2025-06-03 04:47:34
13214,2025,ECU.1,1011,228484,5,5,1,2,1,0,0,1,0,0,1,0,0,0,3,2025-06-03 04:47:33
13214,2025,ECU.1,882,228489,9,1,8,0,4,0,0,0,0,0,0,0,0,0,10,2025-06-03 04:47:34
13214,2025,ECU.1,2686,228491,11,5,17,19,2,0,0,0,0,2,7,0,0,0,2,2025-06-03 04:47:33
13214,2025,ECU.1,9292,231218,12,2,13,8,1,0,0,0,0,0,5,0,0,0,16,2025-06-03 04:47:37
13214,2025,ECU.1,17086,233381,9,0,3,3,1,0,0,0,0,0,3,0,0,0,9,2025-06-03 04:47:34
13214,2025,ECU.1,17176,233679,14,9,6,4,0,0,0,1,0,1,11,1,0,0,12,2025-06-03 04:47:36
13214,2025,ECU.1,2668,234158,12,3,2,23,0,0,0,0,0,3,10,0,0,0,10,2025-06-03 04:47:34
13214,2025,ECU.1,18439,235161,15,7,12,7,2,0,0,0,0,4,19,1,0,0,11,2025-06-03 04:47:35
13214,2025,ECU.1,21843,235830,13,0,16,25,1,0,0,1,0,9,25,2,0,0,14,2025-06-03 04:47:35
13214,2025,ECU.1,4816,235831,5,5,2,1,1,0,0,0,0,1,2,1,0,0,2,2025-06-03 04:47:35
13214,2025,ECU.1,4816,236049,13,0,16,9,3,1,0,1,0,7,20,2,0,0,10,2025-06-03 04:47:35
13214,2025,ECU.1,17086,240363,2,2,1,0,1,0,0,0,0,1,3,0,0,0,1,2025-04-17 04:50:48
13214,2025,ECU.1,17086,240779,9,2,9,7,1,0,0,1,0,1,5,0,0,0,7,2025-06-03 04:47:34
13214,2025,ECU.1,4812,240780,13,0,7,7,3,0,0,0,0,1,4,0,0,0,7,2025-06-03 04:47:34
13214,2025,ECU.1,2686,241189,8,1,13,2,1,1,0,0,0,0,4,0,0,0,8,2025-06-03 04:47:33
13214,2025,ECU.1,882,241243,10,7,6,1,1,0,0,0,0,6,18,2,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,17086,241986,9,0,0,1,1,0,0,0,0,0,0,0,0,16,8,2025-06-03 04:47:34
13214,2025,ECU.1,1011,243287,14,4,10,15,1,0,0,3,0,2,14,1,0,0,11,2025-06-02 04:50:01
13214,2025,ECU.1,9292,243287,14,4,10,15,1,0,0,3,0,2,14,1,0,0,11,2025-06-03 04:47:37
13214,2025,ECU.1,22535,245844,8,4,4,5,0,0,0,1,0,4,13,0,0,0,6,2025-06-03 04:47:38
13214,2025,ECU.1,882,248859,14,1,7,4,2,0,0,3,0,5,8,3,0,0,12,2025-06-03 04:47:34
13214,2025,ECU.1,1011,249800,7,6,3,1,0,0,0,1,0,0,4,0,0,0,3,2025-06-03 04:47:33
13214,2025,ECU.1,4816,249848,12,8,11,16,0,0,0,2,0,8,29,4,0,0,6,2025-06-03 04:47:35
13214,2025,ECU.1,17086,250733,15,8,11,12,1,0,0,0,0,14,27,5,0,0,7,2025-06-03 04:47:34
13214,2025,ECU.1,2686,251888,7,2,4,4,0,0,0,0,0,0,0,0,0,0,8,2025-06-03 04:47:33
13214,2025,ECU.1,20695,251962,11,0,14,3,5,0,0,0,0,1,6,0,0,0,10,2025-06-03 04:47:36
13214,2025,ECU.1,9292,251973,13,5,7,10,2,0,0,2,0,7,29,1,0,0,15,2025-06-03 04:47:37
13214,2025,ECU.1,18439,251977,13,1,13,12,1,0,0,3,0,9,19,3,0,0,9,2025-06-03 04:47:35
13214,2025,ECU.1,17176,251978,9,3,5,4,1,1,0,0,0,8,20,2,0,0,10,2025-06-03 04:47:36
13214,2025,ECU.1,2686,251981,13,4,8,15,1,0,0,1,0,6,33,2,0,0,11,2025-06-03 04:47:33
13214,2025,ECU.1,17176,252044,11,2,14,4,3,0,0,0,0,0,3,0,0,0,10,2025-06-03 04:47:36
13214,2025,ECU.1,17176,252403,11,4,18,3,2,0,0,3,0,7,21,1,0,0,12,2025-06-03 04:47:36
13214,2025,ECU.1,2686,252686,10,1,12,4,4,0,0,0,0,0,1,0,0,0,10,2025-06-03 04:47:33
13214,2025,ECU.1,9292,252687,6,1,9,3,2,1,0,0,0,0,1,0,0,0,12,2025-06-03 04:47:37
13214,2025,ECU.1,2686,252688,11,2,11,13,1,0,0,0,0,2,4,1,0,0,9,2025-06-03 04:47:33
13214,2025,ECU.1,17176,252701,9,3,11,13,1,1,0,0,0,1,8,0,0,0,14,2025-06-03 04:47:36
13214,2025,ECU.1,882,252702,10,0,5,6,0,1,0,2,0,8,24,4,0,0,11,2025-06-03 04:47:34
13214,2025,ECU.1,17176,252724,10,0,5,3,0,0,0,0,0,6,7,2,0,0,20,2025-06-03 04:47:36
13214,2025,ECU.1,21843,253487,8,5,5,2,2,0,0,0,0,1,3,1,0,0,5,2025-06-03 04:47:35
13214,2025,ECU.1,882,253655,13,0,1,4,2,0,0,0,0,0,0,0,0,27,19,2025-06-03 04:47:34
13214,2025,ECU.1,17176,254004,4,0,2,3,0,0,0,0,0,1,3,0,0,0,6,2025-06-03 04:47:36
13214,2025,ECU.1,18439,254180,15,1,15,11,3,0,0,1,0,3,12,1,0,0,14,2025-06-03 04:47:35
13214,2025,ECU.1,9283,254325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:37
13214,2025,ECU.1,17176,255366,11,0,11,14,5,0,0,0,0,2,6,0,0,0,18,2025-06-03 04:47:36
13214,2025,ECU.1,882,255385,12,0,19,19,5,0,0,0,0,2,7,2,0,0,17,2025-06-03 04:47:34
13214,2025,ECU.1,4812,256874,9,3,4,18,2,0,0,0,0,3,10,1,0,0,8,2025-06-03 04:47:34
13214,2025,ECU.1,4816,257754,11,0,9,4,0,0,0,3,0,12,32,2,0,0,9,2025-06-03 04:47:35
13214,2025,ECU.1,4812,258437,15,0,0,2,1,0,0,0,0,0,0,0,0,41,13,2025-06-03 04:47:34
13214,2025,ECU.1,21843,259078,14,0,23,21,3,0,0,2,0,2,12,1,0,0,16,2025-06-03 04:47:35
13214,2025,ECU.1,882,259085,6,3,2,14,1,0,0,0,0,0,0,0,0,0,3,2025-06-03 04:47:34
13214,2025,ECU.1,1011,259535,13,3,22,20,1,1,0,0,0,7,21,1,0,0,11,2025-06-03 04:47:33
13214,2025,ECU.1,21843,259892,11,3,10,3,1,0,0,0,0,2,10,1,0,0,8,2025-06-03 04:47:35
13214,2025,ECU.1,882,259934,9,2,9,0,0,0,0,0,0,0,3,0,0,0,10,2025-06-03 04:47:34
13214,2025,ECU.1,17086,263082,12,0,10,22,3,0,0,0,0,0,2,0,0,0,11,2025-06-03 04:47:34
13214,2025,ECU.1,2686,265784,9,3,6,11,2,0,0,1,0,5,11,0,0,0,6,2025-06-03 04:47:33
13214,2025,ECU.1,9283,265801,13,6,4,10,1,0,0,1,0,2,7,0,0,0,7,2025-06-03 04:47:37
13214,2025,ECU.1,6017,265947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:32
13214,2025,ECU.1,17086,265980,10,0,14,8,1,0,0,1,0,4,7,3,0,0,7,2025-06-03 04:47:34
13214,2025,ECU.1,1011,267577,12,0,17,7,4,2,1,2,0,1,3,1,0,0,16,2025-06-03 04:47:33
13214,2025,ECU.1,9283,267996,10,7,15,3,3,0,0,0,0,3,13,1,0,0,5,2025-06-03 04:47:37
13214,2025,ECU.1,18439,268764,14,2,19,39,6,0,0,1,0,5,22,0,0,0,6,2025-06-03 04:47:35
13214,2025,ECU.1,9283,269811,14,0,16,1,3,0,0,0,0,3,6,0,0,0,17,2025-06-03 04:47:37
13214,2025,ECU.1,9283,269861,7,6,0,0,0,0,0,0,0,1,5,0,0,0,1,2025-06-03 04:47:37
13214,2025,ECU.1,9292,269867,9,4,8,11,1,0,0,0,0,5,15,1,0,0,6,2025-06-03 04:47:37
13214,2025,ECU.1,9292,269871,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:47:37
13214,2025,ECU.1,17176,269872,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2025-06-03 04:47:36
13214,2025,ECU.1,17086,269881,6,0,0,0,0,0,0,0,0,0,0,0,0,21,6,2025-06-03 04:47:34
13214,2025,ECU.1,4816,269885,9,0,8,4,0,0,0,0,0,2,5,0,0,0,9,2025-06-03 04:47:35
13214,2025,ECU.1,9292,269887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:37
13214,2025,ECU.1,1011,269888,11,3,12,11,3,0,0,0,0,1,4,0,0,0,7,2025-06-03 04:47:33
13214,2025,ECU.1,4816,269890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:35
13214,2025,ECU.1,17176,269891,3,0,0,2,0,0,0,0,0,0,0,0,0,9,5,2025-06-03 04:47:36
13214,2025,ECU.1,2668,269892,13,5,9,12,2,0,0,1,0,2,8,0,0,0,9,2025-06-03 04:47:34
13214,2025,ECU.1,21843,269895,13,2,12,5,3,0,1,0,0,1,4,0,0,0,14,2025-06-03 04:47:35
13214,2025,ECU.1,17086,270236,11,6,4,6,2,0,0,0,0,8,16,3,0,0,6,2025-06-03 04:47:34
13214,2025,ECU.1,6017,270687,14,2,23,14,1,0,0,0,0,3,13,1,0,0,9,2025-06-03 04:47:32
